id,price
188533,23303.333333333332
188534,112284.33333333333
188535,91535.66666666667
188536,52146.333333333336
188537,46171.666666666664
188538,25643.666666666668
188539,8651.0
188540,79554.66666666667
188541,112125.66666666667
188542,48306.0
188543,44235.333333333336
188544,7177.833333333333
188545,81702.0
188546,122093.0
188547,22653.333333333332
188548,123135.66666666667
188549,32544.666666666668
188550,4983.333333333333
188551,116501.66666666667
188552,95763.0
188553,102774.33333333333
188554,32369.833333333332
188555,71764.0
188556,28321.666666666668
188557,33981.333333333336
188558,116235.66666666667
188559,49924.0
188560,15026.166666666666
188561,110306.0
188562,42141.333333333336
188563,117759.0
188564,92720.33333333333
188565,80966.0
188566,51549.833333333336
188567,17956.333333333332
188568,81763.33333333333
188569,41959.333333333336
188570,23290.333333333332
188571,60322.0
188572,120079.0
188573,35817.666666666664
188574,55631.666666666664
188575,71932.66666666667
188576,54097.666666666664
188577,10841.333333333334
188578,55148.666666666664
188579,79961.33333333333
188580,71300.0
188581,118056.0
188582,41769.666666666664
188583,119370.33333333333
188584,55432.333333333336
188585,61494.0
188586,52070.0
188587,92912.0
188588,39465.666666666664
188589,22416.666666666668
188590,34908.0
188591,45198.666666666664
188592,61001.166666666664
188593,55860.0
188594,104597.66666666667
188595,46028.666666666664
188596,105189.33333333333
188597,49072.0
188598,42096.333333333336
188599,17782.333333333332
188600,91472.0
188601,92725.33333333333
188602,58104.0
188603,124254.33333333333
188604,6850.333333333333
188605,75442.33333333333
188606,60184.0
188607,101311.0
188608,21387.666666666668
188609,87343.66666666667
188610,72026.0
188611,30970.333333333332
188612,108087.66666666667
188613,34324.0
188614,26140.666666666668
188615,53356.0
188616,110692.0
188617,73987.66666666667
188618,35161.333333333336
188619,112554.0
188620,25437.666666666668
188621,37152.333333333336
188622,119880.0
188623,97321.66666666667
188624,70842.66666666667
188625,48962.0
188626,23386.333333333332
188627,122262.0
188628,114395.0
188629,36547.666666666664
188630,45367.666666666664
188631,96673.0
188632,91000.0
188633,99231.0
188634,3572.0
188635,49069.0
188636,87086.33333333333
188637,6825.666666666667
188638,54229.833333333336
188639,38842.0
188640,10047.0
188641,41486.666666666664
188642,15527.666666666666
188643,118739.66666666667
188644,118014.0
188645,90203.0
188646,7314.666666666667
188647,31839.833333333332
188648,47184.666666666664
188649,68021.16666666667
188650,119604.0
188651,86014.66666666667
188652,96875.66666666667
188653,109951.33333333333
188654,11180.666666666666
188655,24212.666666666668
188656,45780.666666666664
188657,59582.333333333336
188658,4927.0
188659,93185.33333333333
188660,6722.333333333333
188661,115680.33333333333
188662,6542.0
188663,23716.666666666668
188664,113609.33333333333
188665,124239.66666666667
188666,44658.666666666664
188667,7363.666666666667
188668,20863.666666666668
188669,42856.0
188670,99269.0
188671,34516.666666666664
188672,30912.333333333332
188673,99572.33333333333
188674,15770.0
188675,49530.0
188676,74622.66666666667
188677,3148.0
188678,57439.333333333336
188679,57080.0
188680,98495.66666666667
188681,15672.0
188682,16458.666666666668
188683,19779.0
188684,104152.0
188685,79046.33333333333
188686,120287.33333333333
188687,34609.833333333336
188688,62164.333333333336
188689,9368.0
188690,56126.666666666664
188691,77662.66666666667
188692,54783.166666666664
188693,10698.333333333334
188694,17892.333333333332
188695,30861.666666666668
188696,108898.33333333333
188697,49804.666666666664
188698,15269.333333333334
188699,96097.33333333333
188700,123599.0
188701,54489.666666666664
188702,15700.0
188703,116348.66666666667
188704,87301.33333333333
188705,37975.333333333336
188706,118634.0
188707,12883.333333333334
188708,23881.666666666668
188709,12247.666666666666
